MAG	Completeness	Contamination	Total_tRNAs	AA_Coverage	16S	23S	5S	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes	user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings	domain	check_Source	gtdb_source	source	from	rrna_completeness	trna_completeness	functional_completeness	warning_penalty	comprehensive_quality_score	warning_level	warning_priority
T2108173913_metabat2_bins_bin.63	99.99	2.3	40	20	1	0	0	Neural Network (Specific Model)	11	0.911	161781	328.79470626210457	3347166	0.65	3098	33	638518		T2108173913_metabat2_bins_bin.63	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacteroides;s__						GCF_022014495.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacteroides;s__Sandaracinobacteroides sayramense	93.22	0.686	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_006385875.1, s__Sandaracinobacteroides neustonicus, 95.0, 80.85, 0.155	95.25	11.0	0.99237	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Bacteria	HSMG_4628	hsmg_part1	HSMG	human	33.33333333333333	100.0	69.33333333333333	0.05	91.13000064526548	1类警告	2
T2108174110_concoct_bins_bin.88	94.71	0.21	47	19	0	0	1	Gradient Boost (General Model)	11	0.916	14398	294.4457831325301	3351814	0.64	3486	360	48536		T2108174110_concoct_bins_bin.88	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacteroides;s__											d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacteroides;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree		82.94	11.0	0.9549		Bacteria	HSMG_4628	hsmg_part1	HSMG	human	33.33333333333333	95.0	70.13333333333333	0.0	87.1070896499564	无警告	1
1111525849644360_bin.43	100.0	0.12	41	20	0	0	1	Neural Network (Specific Model)	11	0.911	301703	325.0173337535456	3389463	0.66	3173	26	400207		1111525849644360_bin.43	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacteroides;s__						GCF_022014495.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacteroides;s__Sandaracinobacteroides sayramense	83.62	0.296	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_003248865.1, s__Sandaracinobacteroides sp003248865, 95.0, 80.39, 0.157	98.65	11.0	0.97756		Bacteria	UHSG_HQ_2111	UHSG_output	UHSG	human	33.33333333333333	100.0	69.73333333333333	0.0	96.23324573127454	无警告	1
1111525849742957_bin.1	97.36	0.53	45	20	1	0	1	Gradient Boost (General Model)	11	0.927	145025	328.7962118554893	3027259	0.69	2851	32	446975		1111525849742957_bin.1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacteroides;s__											d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_041749355.1, s__Sandaracinobacteroides sp041749355, 95.0, 82.96, 0.18; GCA_027490095.1, s__Sandaracinobacteroides sp027490095, 95.0, 81.11, 0.211	82.51	11.0	0.97592		Bacteria	UHSG_HQ_2111	UHSG_output	UHSG	human	66.66666666666666	100.0	84.66666666666666	0.0	95.16927646399527	无警告	1
1111525849480358_bin.20	91.1	0.01	35	18	1	0	1	Neural Network (Specific Model)	11	0.913	132123	323.62859195402297	2955565	0.66	2784	36	441509		1111525849480358_bin.20	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacteroides;s__						GCF_022014495.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacteroides;s__Sandaracinobacteroides sayramense	82.96	0.311	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_006385875.1, s__Sandaracinobacteroides neustonicus, 95.0, 80.48, 0.158; GCA_003248865.1, s__Sandaracinobacteroides sp003248865, 95.0, 80.3, 0.166	93.55	11.0	0.97735		Bacteria	UHSG_HQ_2111	UHSG_output	UHSG	human	66.66666666666666	90.0	76.66666666666666	0.0	92.55951582202508	无警告	1
1111525849638712_bin.15	100.0	2.17	41	20	0	0	0	Gradient Boost (General Model)	11	0.907	18203	309.72463768115944	3385051	0.65	3312	280	103667		1111525849638712_bin.15	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacteroides;s__						GCA_003248865.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacteroides;s__Sandaracinobacteroides sp003248865	89.95	0.626	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_006385875.1, s__Sandaracinobacteroides neustonicus, 95.0, 86.22, 0.479	92.55	11.0	0.9931	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Bacteria	UHSG_HQ_2111	UHSG_output	UHSG	human	0.0	100.0	56.400000000000006	0.05	85.25040053102116	1类警告	2
1111525849486576_bin.55	100.0	2.56	40	18	0	0	1	Gradient Boost (General Model)	11	0.915	11776	298.1729931549471	3135406	0.66	3214	377	48680		1111525849486576_bin.55	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacteroides;s__						GCF_022014495.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacteroides;s__Sandaracinobacteroides sayramense	84.17	0.276	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree		80.14	11.0	0.97729		Bacteria	UHSG_HQ_2111	UHSG_output	UHSG	human	33.33333333333333	90.0	65.33333333333333	0.0	83.11698763761673	无警告	1
T2108173917_concoct_bins_bin.32	98.36	0.42	46	20	0	0	2	Neural Network (Specific Model)	11	0.866	283826	335.6131386861314	2225712	0.64	1918	21	587895		T2108173917_concoct_bins_bin.32	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	GCF_900186975.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	97.43	0.904	GCF_900186975.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	97.43	0.904	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		97.97	11.0			Bacteria	HSMG_4628	hsmg_part_2_1_output	HSMG	human	33.33333333333333	100.0	71.73333333333333	0.0	96.21388697485156	无警告	1
T2108173948_metabat2_bins_bin.19	97.75	0.2	45	20	0	0	2	Neural Network (Specific Model)	11	0.859	321412	335.42600116076613	2015858	0.64	1723	14	484667		T2108173948_metabat2_bins_bin.19	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	GCF_900186975.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	97.29	0.927	GCF_900186975.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	97.29	0.927	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		95.49	11.0			Bacteria	HSMG_4628	hsmg_part_2_1_output	HSMG	human	33.33333333333333	100.0	71.33333333333333	0.0	96.18654936850413	无警告	1
T2108174020_metabat2_bins_bin.1	98.66	0.21	46	20	0	0	2	Neural Network (Specific Model)	11	0.86	168165	336.6768018018018	2082053	0.64	1776	16	485285		T2108174020_metabat2_bins_bin.1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	GCF_900186975.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	97.29	0.935	GCF_900186975.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	97.29	0.935	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		96.33	11.0			Bacteria	HSMG_4628	hsmg_part_2_1_output	HSMG	human	33.33333333333333	100.0	71.73333333333333	0.0	96.0477276791107	无警告	1
1111525849663500_bin.18	96.07	0.51	46	20	1	0	1	Neural Network (Specific Model)	11	0.86	195070	342.91783783783785	2208026	0.64	1850	20	304059		1111525849663500_bin.18	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	GCF_900186975.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	97.55	0.934	GCF_900186975.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	97.55	0.934	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		97.14	11.0			Bacteria	UHSG_HQ_2111	UHSG_output	UHSG	human	66.66666666666666	100.0	85.06666666666666	0.0	96.02206580604452	无警告	1
DT2007044663-1_bin.1	98.26	0.22	46	20	1	0	0	Neural Network (Specific Model)	11	0.861	106715	337.59225512528474	2061491	0.64	1756	37	277343		DT2007044663-1_bin.1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	GCF_900186975.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	97.31	0.937	GCF_900186975.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	97.31	0.937	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		96.62	11.0			Bacteria	UHSG_HQ_2111	UHSG_output	UHSG	human	33.33333333333333	100.0	71.73333333333333	0.0	95.06684378283865	无警告	1
MET0640_bin.13	98.11	0.31	51	20	0	0	0	Neural Network (Specific Model)	11	0.857	142385	338.2730900798176	2072664	0.64	1754	23	295108		MET0640_bin.13	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	GCF_900186975.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	97.01	0.935	GCF_900186975.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	97.01	0.935	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		97.93	11.0			Bacteria	UHSG_HQ_2111	UHSG_output	UHSG	human	0.0	100.0	60.0	0.0	94.76057066716791	无警告	1
s__Cutibacterium_granulosum_MAG_3289	98.43	0.11	46	20	1	0	0	Neural Network (Specific Model)	11	0.862	178502	341.945197740113	2102942	0.64	1770	21	451960		s__Cutibacterium_granulosum_MAG_3289	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	GCF_900186975.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	97.15	0.928	GCF_900186975.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	97.15	0.928	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		97.93	11.0			Bacteria	nose_974	nose	nose	human	33.33333333333333	100.0	71.73333333333333	0.0	96.23528125698482	无警告	1
s__Cutibacterium_granulosum_MAG_3246	96.35	0.27	47	20	0	0	2	Neural Network (Specific Model)	11	0.857	101898	329.3898761443188	2136941	0.64	1857	40	276531		s__Cutibacterium_granulosum_MAG_3246	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	GCF_900186975.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	96.97	0.898	GCF_900186975.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	96.97	0.898	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		97.97	11.0			Bacteria	nose_974	nose	nose	human	33.33333333333333	100.0	72.13333333333333	0.0	94.637848782139	无警告	1
s__Cutibacterium_granulosum_MAG_3254	95.47	0.94	46	20	1	0	1	Neural Network (Specific Model)	11	0.86	81863	339.57337110481586	2088563	0.64	1765	42	272808		s__Cutibacterium_granulosum_MAG_3254	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	GCF_900186975.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	97.38	0.933	GCF_900186975.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	97.38	0.933	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		95.95	11.0			Bacteria	nose_974	nose	nose	human	66.66666666666666	100.0	85.06666666666666	0.0	94.03348130088614	无警告	1
s__Cutibacterium_granulosum_MAG_3238	98.45	1.0	48	20	0	0	2	Neural Network (Specific Model)	11	0.863	101548	342.99389567147614	2143670	0.64	1802	37	291096		s__Cutibacterium_granulosum_MAG_3238	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	GCF_900186975.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	98.16	0.969	GCF_900186975.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	98.16	0.969	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		95.57	11.0			Bacteria	nose_974	nose	nose	human	33.33333333333333	100.0	72.53333333333333	0.0	93.95569755941222	无警告	1
T2109199169_concoct_bins_bin.16	100.0	0.03	50	20	1	1	3	Neural Network (Specific Model)	11	0.82	106022	331.4701210287443	3203701	0.41	2644	46	401590		T2109199169_concoct_bins_bin.16	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sanguinis	GCF_020736705.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sanguinis	96.46	0.85	GCF_020736705.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sanguinis	96.46	0.85	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002385225.1, s__Psychrobacter sp002385225, 95.0, 83.37, 0.231; GCF_900162825.1, s__Psychrobacter piechaudii, 95.0, 83.26, 0.201; GCA_020024075.1, s__Psychrobacter sp020024075, 95.0, 82.8, 0.155; GCF_000685805.1, s__Psychrobacter phenylpyruvicus, 95.0, 82.59, 0.195	99.29	11.0			Bacteria	HSMG_4628	hsmg_part_2_2_output	HSMG	human	100.0	100.0	100.0	0.0	99.48392290733216	无警告	1
R_T2109199169_concoct_bins_bin.17	100.0	0.04	48	20	0	0	2	Neural Network (Specific Model)	11	0.821	123924	332.22554965883245	3200333	0.41	2638	46	401546		R_T2109199169_concoct_bins_bin.17	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sanguinis	GCF_020736705.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sanguinis	96.32	0.848	GCF_020736705.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sanguinis	96.32	0.848	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002385225.1, s__Psychrobacter sp002385225, 95.0, 83.29, 0.229; GCF_900162825.1, s__Psychrobacter piechaudii, 95.0, 83.2, 0.199; GCA_020024075.1, s__Psychrobacter sp020024075, 95.0, 82.8, 0.155; GCF_000685805.1, s__Psychrobacter phenylpyruvicus, 95.0, 82.53, 0.193	99.29	11.0			Bacteria	HSMG_4628	hsmg_part1	HSMG	human	33.33333333333333	100.0	72.53333333333333	0.0	96.61471117648932	无警告	1
T2109199000_concoct_bins_bin.16	100.0	0.03	48	20	0	0	2	Neural Network (Specific Model)	11	0.81	42936	319.34896030245744	3126258	0.41	2645	151	126919		T2109199000_concoct_bins_bin.16	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sanguinis	GCF_020736705.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sanguinis	96.99	0.85	GCF_020736705.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sanguinis	96.99	0.85	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900162825.1, s__Psychrobacter piechaudii, 95.0, 83.41, 0.209; GCA_020024075.1, s__Psychrobacter sp020024075, 95.0, 83.06, 0.151; GCF_002385225.1, s__Psychrobacter sp002385225, 95.0, 82.72, 0.21; GCF_000685805.1, s__Psychrobacter phenylpyruvicus, 95.0, 82.45, 0.194	99.31	11.0			Bacteria	HSMG_4628	hsmg_part1	HSMG	human	33.33333333333333	100.0	72.53333333333333	0.0	94.2674724493454	无警告	1
T2109199085_concoct_bins_bin.39	100.0	1.03	48	20	0	0	5	Neural Network (Specific Model)	11	0.817	45221	324.21486686390534	3218987	0.41	2704	143	135007		T2109199085_concoct_bins_bin.39	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sanguinis	GCF_020736705.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sanguinis	96.87	0.831	GCF_020736705.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sanguinis	96.87	0.831	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900162825.1, s__Psychrobacter piechaudii, 95.0, 83.77, 0.212; GCF_002385225.1, s__Psychrobacter sp002385225, 95.0, 83.25, 0.206; GCF_000685805.1, s__Psychrobacter phenylpyruvicus, 95.0, 81.99, 0.193	99.31	11.0			Bacteria	HSMG_4628	hsmg_part_2_2_output	HSMG	human	33.33333333333333	100.0	72.53333333333333	0.0	92.60781681731899	无警告	1
